#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
scaffold_414	102.1051	510833	0.0000	100.0000	510833	7389	7178	0.4033	78	114.80
scaffold_425	172.0721	507340	0.0000	100.0000	507340	13942	13462	0.4113	74	703.93
scaffold_436	82.4727	498410	0.0000	100.0000	498410	5658	5773	0.4101	74	28.48
scaffold_447	154.8990	492991	0.0000	100.0000	492991	10938	10924	0.4171	86	254.56
scaffold_458	83.0805	488038	0.0000	99.9980	488028	6337	6436	0.4100	77	22.06
scaffold_469	88.6651	483633	0.0000	100.0000	483633	6143	6216	0.3898	77	39.59
scaffold_480	81.1053	478251	0.0000	100.0000	478251	5976	5847	0.4030	72	30.61
scaffold_491	88.1066	472393	0.0000	100.0000	472393	6243	6071	0.4023	75	40.27
scaffold_502	87.3736	468752	0.0000	100.0000	468752	6649	5811	0.4068	77	40.01
scaffold_513	351.2681	462892	0.0000	100.0000	462892	22718	22806	0.4192	78	1239.24
scaffold_524	101.7120	458643	0.0000	100.0000	458643	6996	6963	0.4052	81	81.30
scaffold_535	86.3383	453709	0.0000	100.0000	453709	5522	5497	0.4017	77	40.03
scaffold_546	144.1233	448848	0.0000	100.0000	448848	9689	9849	0.4186	82	387.32
scaffold_557	94.7816	443758	0.0000	99.9977	443748	6197	6145	0.4121	85	34.82
scaffold_568	189.1143	437297	0.0000	100.0000	437297	13007	12851	0.4078	84	510.61
scaffold_579	101.3508	432536	0.0000	100.0000	432536	6483	6364	0.3931	83	72.99
scaffold_590	94.0977	427153	0.0000	100.0000	427153	5549	5618	0.4056	90	23.46
scaffold_601	235.9337	424894	0.0000	100.0000	424894	13464	13132	0.4163	85	614.32
scaffold_612	305.8769	421336	0.0000	100.0000	421336	19541	19858	0.3903	111	1139.07
scaffold_623	111.9644	417613	0.0000	100.0000	417613	6796	6850	0.3859	77	182.71
scaffold_634	80.9364	413045	0.0000	100.0000	413045	4687	4645	0.4016	74	25.75
scaffold_645	116.3377	408959	0.0000	99.9936	408933	6915	6676	0.4037	63	278.40
scaffold_656	82.0822	406357	0.0000	100.0000	406357	4788	4576	0.4052	73	36.87
scaffold_667	89.3944	402143	0.0000	100.0000	402143	5300	5295	0.4170	76	57.85
scaffold_678	133.1831	398462	0.0000	100.0000	398462	7790	8141	0.3922	77	322.54
scaffold_689	89.5125	396359	0.0000	100.0000	396359	5045	4891	0.4045	76	42.32
scaffold_700	85.7556	392855	0.0000	100.0000	392855	4730	4644	0.3919	79	27.10
scaffold_711	144.4419	389976	0.0000	100.0000	389976	8823	8618	0.4094	73	465.56
scaffold_722	95.8591	386957	0.0000	100.0000	386957	5823	5710	0.4084	77	64.11
scaffold_733	99.3065	383852	0.0000	100.0000	383852	5979	6144	0.4047	84	54.41
scaffold_744	101.0484	380414	0.0000	99.9884	380370	6054	5909	0.4085	86	42.57
scaffold_755	114.3418	377337	0.0000	100.0000	377337	6193	6359	0.4069	82	131.27
scaffold_766	103.1694	370364	0.0000	99.9973	370354	5621	5793	0.4088	80	149.64
scaffold_777	66.0863	367666	0.0000	99.9059	367320	3341	3253	0.3947	64	18.22
scaffold_788	244.6483	365434	0.0000	100.0000	365434	13232	13276	0.4232	98	902.25
scaffold_799	79.1767	362124	0.0000	99.8882	361719	4108	4169	0.4022	76	22.39
scaffold_810	112.9198	359556	0.0000	100.0000	359556	6305	6392	0.4082	79	178.92
scaffold_821	94.8015	357460	0.0000	100.0000	357460	5098	5090	0.4066	76	110.57
scaffold_832	91.9875	354772	0.0000	100.0000	354772	5008	5033	0.4092	81	35.84
scaffold_843	151.4329	351779	0.0000	100.0000	351779	7332	7097	0.4079	75	438.15
scaffold_854	89.2536	348574	0.0000	100.0000	348574	4577	4520	0.3976	79	30.90
scaffold_865	158.5179	345126	0.0000	100.0000	345126	9435	9011	0.4171	87	582.48
scaffold_876	61.2236	342523	0.0000	100.0000	342523	2781	2845	0.4053	60	11.90
scaffold_887	87.2805	340765	0.0000	100.0000	340765	4332	4387	0.4205	79	27.45
scaffold_898	69.6052	335970	0.0000	99.8318	335405	3435	3376	0.3942	61	33.64
scaffold_909	84.0362	333606	0.0000	100.0000	333606	4174	3998	0.4047	75	29.70
scaffold_920	127.8374	330861	0.0000	100.0000	330861	6456	6367	0.3917	77	173.07
scaffold_931	136.5483	329240	0.0000	100.0000	329240	6780	6978	0.4148	83	274.15
scaffold_942	205.0543	325911	0.0000	100.0000	325911	10577	10711	0.4005	76	623.18
scaffold_953	81.5286	323839	0.0000	100.0000	323839	3657	3698	0.4005	74	28.87
scaffold_964	89.1409	322701	0.0000	100.0000	322701	3922	3893	0.3974	72	75.00
scaffold_975	74.6866	320089	0.0000	100.0000	320089	3791	3767	0.3888	55	64.92
scaffold_986	89.1175	317007	0.0000	100.0000	317007	4120	4095	0.4006	76	39.32
scaffold_997	207.3592	313852	0.0000	100.0000	313852	9036	8896	0.4216	85	533.67
scaffold_1008	87.8490	312342	0.0000	100.0000	312342	4180	3974	0.4077	76	42.54
scaffold_1019	109.3316	309077	0.0000	100.0000	309077	5067	5061	0.3977	82	90.35
scaffold_1030	103.2364	306627	0.0000	100.0000	306627	4323	4428	0.4177	84	53.48
scaffold_1041	84.5826	305492	0.0000	100.0000	305492	4138	4051	0.4101	67	38.25
scaffold_1052	81.4057	303219	0.0000	100.0000	303219	3377	3443	0.4041	78	18.50
scaffold_1063	127.9247	301971	0.0000	100.0000	301971	6164	6347	0.4081	82	231.31
scaffold_1074	95.5517	300012	0.0000	100.0000	300012	4723	4676	0.4062	55	139.44
scaffold_1085	84.1186	298156	0.0000	100.0000	298156	3489	3554	0.4047	74	39.70
scaffold_1096	135.5584	294230	0.0000	100.0000	294230	5238	5277	0.4133	127	29.42
scaffold_1107	143.8284	291886	0.0000	100.0000	291886	5903	5948	0.4051	94	166.64
scaffold_1118	88.5107	290211	0.0000	100.0000	290211	3904	3972	0.4086	80	33.22
scaffold_1129	102.3613	288197	0.0000	100.0000	288197	4223	4105	0.3985	79	89.43
scaffold_1140	81.0913	285903	0.0000	100.0000	285903	3393	3461	0.3988	74	27.18
scaffold_1151	84.8559	284112	0.0000	100.0000	284112	3490	3487	0.3984	71	60.10
scaffold_1162	106.5306	282789	0.0000	100.0000	282789	4746	4632	0.4064	97	32.02
scaffold_1173	111.5034	281147	0.0000	100.0000	281147	4166	4149	0.3994	92	49.54
scaffold_1184	91.4245	278414	0.0000	99.9612	278306	5910	3019	0.4053	75	134.48
scaffold_1195	90.8806	275967	0.0000	100.0000	275967	3815	3688	0.4075	81	32.91
scaffold_1206	87.7865	273222	0.0000	100.0000	273222	3807	3898	0.4128	79	33.09
scaffold_1217	115.6770	271502	0.0000	99.9963	271492	5279	5352	0.4176	88	119.38
scaffold_1228	81.1176	269347	0.0000	100.0000	269347	3043	3008	0.4120	76	25.78
scaffold_1239	85.1468	267422	0.0000	100.0000	267422	3600	3576	0.4093	73	48.98
scaffold_1250	74.3198	266706	0.0000	100.0000	266706	2929	2935	0.4125	70	18.29
scaffold_1261	84.8369	264143	0.0000	100.0000	264143	3129	3169	0.4095	73	37.85
scaffold_1272	97.9497	262718	0.0000	100.0000	262718	3609	3588	0.4033	81	48.94
scaffold_1283	75.0925	261396	0.0000	100.0000	261396	2791	2821	0.4120	73	19.49
scaffold_1294	177.8827	260235	0.0000	100.0000	260235	6285	6594	0.4020	93	324.63
scaffold_1305	93.4971	258471	0.0000	100.0000	258471	3869	3706	0.4109	79	42.46
scaffold_1316	81.5119	256649	0.0000	100.0000	256649	2938	2882	0.3934	72	37.48
scaffold_1327	110.3207	255378	0.0000	97.4943	248979	4358	4068	0.4064	76	144.74
scaffold_1338	108.3184	254166	0.0000	100.0000	254166	4727	4583	0.3993	88	64.11
scaffold_1349	143.5814	252959	0.0000	100.0000	252959	5409	5564	0.4083	84	328.98
scaffold_1360	92.4281	251789	0.0000	100.0000	251789	3265	3217	0.4075	76	48.35
scaffold_1371	87.5690	249455	0.0000	100.0000	249455	2875	2785	0.4101	86	19.46
scaffold_1382	83.5695	248153	0.0000	100.0000	248153	3257	3171	0.4114	78	23.40
scaffold_1393	112.7654	246464	0.0000	100.0000	246464	4293	4202	0.3888	80	88.84
scaffold_1404	78.5862	245426	0.0000	100.0000	245426	2971	2947	0.4125	72	26.57
scaffold_1415	138.0652	243289	0.0000	100.0000	243289	4839	4814	0.4091	85	246.46
scaffold_1426	83.6951	242423	0.0000	100.0000	242423	2801	2854	0.4196	79	23.16
scaffold_1437	192.1270	240722	0.0000	100.0000	240722	6338	6402	0.4022	80	452.97
scaffold_1448	161.1524	238979	0.0000	100.0000	238979	6362	6245	0.4192	87	403.45
scaffold_1459	192.9344	237322	0.0000	100.0000	237322	5901	5814	0.3950	70	623.95
scaffold_1470	86.4189	235654	0.0000	100.0000	235654	3130	3195	0.3991	78	29.87
scaffold_1481	81.4081	235223	0.0000	99.9996	235222	2765	2831	0.3882	70	39.00
scaffold_1492	76.7117	234012	0.0000	100.0000	234012	2398	2349	0.3982	75	18.53
scaffold_1503	140.3183	231577	0.0000	100.0000	231577	5032	4896	0.4139	94	210.30
scaffold_1514	97.9311	230459	0.0000	100.0000	230459	3579	3497	0.4115	79	54.96
scaffold_1525	99.2922	229030	0.0000	100.0000	229030	3257	3378	0.4301	76	93.28
scaffold_1536	77.0793	227239	0.0000	99.9111	227037	2397	2447	0.4091	75	17.34
scaffold_1547	92.2932	226154	0.0000	99.8240	225756	3318	3267	0.4099	80	35.37
scaffold_1558	101.1076	225252	0.0000	100.0000	225252	3345	3370	0.3904	76	76.94
scaffold_1569	84.0013	223795	0.0000	100.0000	223795	2539	2647	0.3997	80	19.22
scaffold_1580	83.9750	221804	0.0000	100.0000	221804	2515	2443	0.4208	69	55.60
scaffold_1591	87.2028	219864	0.0000	99.9955	219854	2732	2812	0.4211	76	33.08
scaffold_1602	135.8026	218723	0.0000	100.0000	218723	4134	4167	0.4024	86	189.34
scaffold_1613	85.4049	217347	0.0000	100.0000	217347	2741	2611	0.4022	78	29.79
scaffold_1624	98.6797	215800	0.0000	100.0000	215800	3281	3241	0.4086	85	38.02
scaffold_1635	90.4395	215032	0.0000	100.0000	215032	2983	3012	0.4124	79	31.79
scaffold_1646	84.5861	214025	0.0000	100.0000	214025	2703	2666	0.4177	68	33.95
scaffold_1657	83.2162	212198	0.0000	100.0000	212198	3074	3024	0.4137	71	40.42
scaffold_1668	156.9672	211130	0.0000	100.0000	211130	4797	4678	0.4009	136	196.47
scaffold_1679	94.8064	209762	0.0000	100.0000	209762	2686	2623	0.4132	83	35.69
scaffold_1690	89.9129	208184	0.0000	100.0000	208184	2483	2498	0.4110	78	34.78
scaffold_1701	83.0323	207097	0.0000	100.0000	207097	2330	2372	0.3967	77	21.36
scaffold_1712	85.5224	205348	0.0000	99.9201	205184	2495	2359	0.4037	77	24.90
scaffold_1723	68.4959	204508	0.0000	100.0000	204508	1945	1961	0.3970	67	14.29
scaffold_1734	84.7082	203114	0.0000	100.0000	203114	2703	2651	0.4127	74	35.10
scaffold_1745	79.2734	201781	0.0000	100.0000	201781	2464	2437	0.4053	73	21.95
scaffold_1756	94.4319	199977	0.0000	100.0000	199977	3136	3294	0.4091	80	53.01
scaffold_1767	126.2427	199007	0.0000	100.0000	199007	3664	4180	0.3890	76	248.63
scaffold_1778	86.6276	198194	0.0000	100.0000	198194	2546	2339	0.3943	78	29.67
scaffold_1789	114.2624	196645	0.0000	100.0000	196645	3188	3121	0.4046	100	36.70
scaffold_1800	111.8265	194997	0.0000	100.0000	194997	3264	3118	0.4251	92	50.97
scaffold_1811	111.1535	193517	0.0000	100.0000	193517	3287	3353	0.3817	74	238.39
scaffold_1822	104.0789	192031	0.0000	99.3319	190748	3149	3287	0.4046	83	74.35
scaffold_1833	79.3337	190961	0.0000	100.0000	190961	2069	2087	0.3989	67	33.59
scaffold_1844	73.4628	190036	0.0000	100.0000	190036	1688	1839	0.4084	70	14.59
scaffold_1855	101.0039	189072	0.0000	100.0000	189072	2787	2778	0.4000	82	72.17
scaffold_1866	95.6458	187398	0.0000	99.9931	187385	2767	2710	0.4069	89	34.75
scaffold_1877	110.4593	185364	0.0000	100.0000	185364	3212	3125	0.4230	81	67.39
scaffold_1888	85.1170	183711	0.0000	100.0000	183711	2199	2197	0.3921	73	29.88
scaffold_1899	96.2606	183000	0.0000	100.0000	183000	2587	2612	0.4257	87	37.89
scaffold_1910	85.5215	181688	0.0000	100.0000	181688	2347	2280	0.4112	79	28.37
scaffold_1921	101.5744	180683	0.0000	100.0000	180683	3426	3328	0.3927	75	118.91
scaffold_1932	71.9669	179327	0.0000	100.0000	179327	2001	1965	0.4155	65	20.84
scaffold_1943	69.8841	178120	0.0000	100.0000	178120	1821	1871	0.4117	66	18.57
scaffold_1954	81.9208	176948	0.0000	100.0000	176948	2257	2179	0.4029	73	27.59
scaffold_1965	87.9975	176149	0.0000	100.0000	176149	2328	2377	0.4149	77	30.79
scaffold_1976	309.8768	174688	0.0000	99.9719	174639	6336	6723	0.3800	65	1072.17
scaffold_1987	88.9950	173678	0.0000	100.0000	173678	2360	2232	0.3997	79	35.39
scaffold_1998	91.0712	172978	0.0000	100.0000	172978	2374	2296	0.4014	80	38.47
scaffold_2009	74.8394	171916	0.0000	100.0000	171916	1809	1849	0.4180	74	12.68
scaffold_2020	90.0390	170370	0.0000	100.0000	170370	2076	2042	0.4214	82	27.11
scaffold_2031	104.3608	169213	0.0000	100.0000	169213	2581	2572	0.3943	95	30.89
scaffold_2042	100.2438	168611	0.0000	100.0000	168611	2558	2586	0.4021	89	34.89
scaffold_2053	79.4143	167711	0.0000	99.9994	167710	2019	2011	0.4087	76	17.57
scaffold_2064	84.8143	166545	0.0000	100.0000	166545	2092	2145	0.4064	78	24.27
scaffold_2075	108.7560	165767	0.0000	100.0000	165767	2647	2777	0.3970	97	36.65
scaffold_2086	293.7890	164558	0.0000	99.9453	164468	8267	7766	0.3825	107	1165.89
scaffold_2097	128.6028	163899	0.0000	100.0000	163899	3408	3571	0.4158	57	193.99
scaffold_2108	69.9867	162929	0.0000	100.0000	162929	1657	1709	0.3875	68	15.73
scaffold_2119	211.4210	161708	0.0000	100.0000	161708	4698	4997	0.4221	72	622.35
scaffold_2130	91.2898	160164	0.0000	99.9994	160163	2067	2195	0.4120	76	63.58
scaffold_2141	94.7177	158986	0.0000	100.0000	158986	2163	2186	0.4056	88	23.59
scaffold_2152	96.4248	157830	0.0000	100.0000	157830	2401	2288	0.4047	80	45.88
scaffold_2163	96.1188	156975	0.0000	100.0000	156975	2218	2129	0.3962	83	34.26
scaffold_2174	93.5947	155951	0.0000	100.0000	155951	2079	2065	0.4021	84	31.64
scaffold_2185	91.0116	154863	0.0000	100.0000	154863	2192	2127	0.4036	77	39.43
scaffold_2196	257.7528	153790	0.0000	100.0000	153790	5108	5319	0.3919	160	457.93
scaffold_2207	83.8773	153171	0.0000	100.0000	153171	1921	1990	0.3980	78	20.99
scaffold_2218	79.9433	151789	0.0000	100.0000	151789	1663	1685	0.4216	71	26.20
scaffold_2229	229.8415	150822	0.0000	100.0000	150822	4839	5041	0.4199	53	767.13
scaffold_2240	268.3034	149916	0.0000	100.0000	149916	5387	5479	0.4096	101	718.49
scaffold_2251	121.4100	149510	0.0000	99.9766	149475	2539	2618	0.3859	89	115.75
scaffold_2262	79.9753	148654	0.0000	99.4060	147771	1670	1698	0.4142	74	48.57
scaffold_2273	84.5561	147681	0.0000	100.0000	147681	1825	1864	0.4005	78	22.35
scaffold_2284	119.6490	146666	0.0000	100.0000	146666	2692	2761	0.3897	76	192.87
scaffold_2295	118.5540	146081	0.0000	100.0000	146081	2919	2891	0.4193	83	140.08
scaffold_2306	68.3705	145274	0.0000	100.0000	145274	1484	1547	0.4121	66	17.12
scaffold_2317	94.7532	144651	0.0000	100.0000	144651	1805	1801	0.3891	82	33.40
scaffold_2328	91.2241	143941	0.0000	100.0000	143941	1985	2057	0.4026	83	25.36
scaffold_2339	198.3415	143132	0.0000	99.6074	142570	3858	4039	0.3990	91	288.04
scaffold_2350	80.2112	142562	0.0000	100.0000	142562	1500	1489	0.4124	72	26.17
scaffold_2361	88.2100	141786	0.0000	100.0000	141786	1997	1996	0.4045	79	32.63
scaffold_2372	160.3472	140872	0.0000	100.0000	140872	3291	3252	0.4077	80	340.16
scaffold_2383	85.3194	140290	0.0000	100.0000	140290	1780	1755	0.4048	77	35.08
scaffold_2394	95.7432	139481	0.0000	100.0000	139481	2177	2250	0.4115	80	43.47
scaffold_2405	199.3374	138765	0.0000	100.0000	138765	4126	4140	0.4023	69	611.62
scaffold_2416	84.5217	138056	0.0000	100.0000	138056	1665	1669	0.4010	74	35.66
scaffold_2427	87.6327	137580	0.0000	99.9026	137446	1857	1865	0.3978	78	32.13
scaffold_2438	80.9053	136847	0.0000	100.0000	136847	1817	1708	0.4070	74	24.36
scaffold_2449	79.9975	136041	0.0000	100.0000	136041	1492	1514	0.4147	74	23.31
scaffold_2460	82.6736	135019	0.0000	100.0000	135019	1600	1489	0.3948	77	22.74
scaffold_2471	249.3038	134546	0.0000	100.0000	134546	5418	5495	0.4324	75	837.94
scaffold_2482	77.7257	133489	0.0000	100.0000	133489	1517	1405	0.3991	74	17.04
scaffold_2493	66.1206	132914	0.0000	100.0000	132914	1337	1299	0.4192	61	17.10
scaffold_2504	200.9608	132022	0.0000	100.0000	132022	3964	3943	0.4231	80	386.57
scaffold_2515	82.4770	131748	0.0000	100.0000	131748	1737	1643	0.4109	76	22.15
scaffold_2526	100.6346	130582	0.0000	100.0000	130582	2059	2129	0.4164	84	50.36
scaffold_2537	81.9239	129069	0.0000	100.0000	129069	1574	1656	0.3959	74	26.20
scaffold_2548	99.2374	128242	0.0000	100.0000	128242	2203	2206	0.4045	82	63.43
scaffold_2559	90.3611	127600	0.0000	100.0000	127600	1772	1723	0.4213	80	37.50
scaffold_2570	93.0487	126728	0.0000	100.0000	126728	1881	1873	0.4105	85	38.63
scaffold_2581	82.9097	125924	0.0000	100.0000	125924	1540	1477	0.3999	76	28.95
scaffold_2592	86.4119	125021	0.0000	100.0000	125021	1616	1648	0.3941	73	73.42
scaffold_2603	75.8414	124165	0.0000	100.0000	124165	1279	1273	0.3915	73	18.59
scaffold_2614	89.5602	123400	0.0000	100.0000	123400	1633	1571	0.4079	78	47.34
scaffold_2625	72.7524	122373	0.0000	100.0000	122373	1606	1523	0.4168	62	31.32
scaffold_2636	81.3527	121491	0.0000	100.0000	121491	1291	1302	0.3962	79	10.28
scaffold_2647	93.9301	120164	0.0000	100.0000	120164	1678	1636	0.3904	81	37.39
scaffold_2658	91.5478	119143	0.0000	99.9916	119133	1456	1513	0.4040	87	35.40
scaffold_2669	64.2050	118606	0.0000	100.0000	118606	1187	1164	0.4081	59	15.84
scaffold_2680	97.0357	118012	0.0000	100.0000	118012	1907	1879	0.4140	77	69.61
scaffold_2691	109.8590	117019	0.0000	100.0000	117019	1711	1768	0.4029	75	93.56
scaffold_2702	80.1100	115969	0.0000	100.0000	115969	1288	1283	0.3979	78	12.34
scaffold_2713	111.4943	115051	0.0000	100.0000	115051	2035	2078	0.4090	94	37.86
scaffold_2724	79.2883	113829	0.0000	100.0000	113829	1364	1294	0.4131	76	13.81
scaffold_2735	72.9258	113090	0.0000	99.9965	113086	1163	1158	0.3870	72	16.21
scaffold_2746	103.4339	112375	0.0000	100.0000	112375	1769	1799	0.4057	83	60.32
scaffold_2757	279.1558	111682	0.0000	100.0000	111682	4804	4724	0.4275	78	913.42
scaffold_2768	121.3525	110790	0.0000	100.0000	110790	1890	1924	0.4062	97	71.65
scaffold_2779	80.2340	110177	0.0000	100.0000	110177	1165	1168	0.3860	77	16.69
scaffold_2790	91.4697	109119	0.0000	100.0000	109119	1575	1617	0.3927	78	33.91
scaffold_2801	95.2395	108593	0.0000	100.0000	108593	1452	1478	0.4166	85	39.20
scaffold_2812	89.1637	107912	0.0000	100.0000	107912	1409	1329	0.3860	81	35.21
scaffold_2823	83.2677	106975	0.0000	99.4625	106400	1415	1372	0.4056	76	20.67
scaffold_2834	82.4864	106029	0.0000	100.0000	106029	1377	1387	0.4106	78	20.29
scaffold_2845	92.5808	105454	0.0000	100.0000	105454	1467	1454	0.3972	81	32.35
scaffold_2856	214.8272	104615	0.0000	100.0000	104615	4180	4111	0.4277	77	634.30
scaffold_2867	72.7911	104119	0.0000	100.0000	104119	1152	1169	0.3927	67	24.36
scaffold_2878	103.4068	103624	0.0000	100.0000	103624	1484	1570	0.3958	83	55.11
scaffold_2889	72.7488	103173	0.0000	100.0000	103173	1140	1103	0.4042	70	12.54
scaffold_2900	80.4571	102565	0.0000	100.0000	102565	1177	1207	0.4011	79	12.09
scaffold_2911	112.6636	101928	0.0000	100.0000	101928	1510	1473	0.4007	98	40.83
scaffold_2922	254.7913	101367	0.0000	99.9990	101366	3658	3638	0.4220	78	649.92
scaffold_2933	112.9850	100599	0.0000	100.0000	100599	1881	1921	0.4013	107	40.69
scaffold_2944	113.6201	99690	0.0000	100.0000	99690	2142	2109	0.4318	82	85.95
scaffold_2955	91.7467	99062	0.0000	100.0000	99062	1292	1266	0.4011	83	27.97
scaffold_2966	112.4422	97972	0.0000	100.0000	97972	1399	2169	0.4031	90	82.00
scaffold_2977	87.2351	97322	0.0000	100.0000	97322	1326	1312	0.3943	74	36.71
scaffold_2988	92.2119	96355	0.0000	100.0000	96355	1419	1296	0.4077	79	39.01
scaffold_2999	212.9983	95675	0.0000	100.0000	95675	3559	3519	0.3972	133	301.21
scaffold_3010	111.1115	94878	0.0000	100.0000	94878	1588	1661	0.4084	84	68.46
scaffold_3021	93.0190	94591	0.0000	100.0000	94591	1314	1320	0.4103	88	16.76
scaffold_3032	91.8358	93820	0.0000	100.0000	93820	1496	1416	0.3848	67	70.57
scaffold_3043	92.7442	93090	0.0000	100.0000	93090	1236	1245	0.3922	83	32.32
scaffold_3054	169.7352	92563	0.0000	100.0000	92563	2265	2263	0.4212	152	62.24
scaffold_3065	85.6088	91527	0.0000	100.0000	91527	1255	1256	0.4144	76	33.10
scaffold_3076	192.6936	90722	0.0000	100.0000	90722	2420	2301	0.4185	73	352.89
scaffold_3087	74.5627	89906	0.0000	100.0000	89906	926	901	0.3996	74	13.58
scaffold_3098	113.8144	89095	0.0000	100.0000	89095	1390	1354	0.3823	87	69.78
scaffold_3109	85.8580	88487	0.0000	100.0000	88487	1163	1216	0.3987	70	46.84
scaffold_3120	106.1957	87875	0.0000	100.0000	87875	1525	1589	0.4027	101	27.82
scaffold_3131	82.5120	86970	0.0000	100.0000	86970	1011	979	0.3995	73	23.70
scaffold_3142	88.6743	86195	0.0000	100.0000	86195	1224	1193	0.4096	76	40.79
scaffold_3153	68.8981	85900	0.0000	100.0000	85900	793	871	0.4078	66	20.06
scaffold_3164	83.3167	85109	0.0000	100.0000	85109	1238	1245	0.4094	74	27.93
scaffold_3175	60.2102	84352	0.0000	100.0000	84352	935	843	0.3955	57	15.04
scaffold_3186	81.2540	83917	0.0000	100.0000	83917	1129	1089	0.4041	78	21.89
scaffold_3197	77.6760	83126	0.0000	100.0000	83126	965	913	0.4146	72	25.93
scaffold_3208	87.9455	82451	0.0000	99.9770	82432	1160	1125	0.4373	89	33.11
scaffold_3219	76.5254	81715	0.0000	100.0000	81715	1089	1088	0.4247	56	49.91
scaffold_3230	79.6210	81333	0.0000	100.0000	81333	1028	973	0.4054	72	22.98
scaffold_3241	106.1585	80554	0.0000	100.0000	80554	1405	1419	0.4156	79	94.00
scaffold_3252	90.8573	79930	0.0000	100.0000	79930	1151	1108	0.4006	80	29.85
scaffold_3263	87.8070	79130	0.0000	100.0000	79130	1195	1174	0.4098	73	33.62
scaffold_3274	53.2006	78614	0.0000	100.0000	78614	640	599	0.3851	53	6.96
scaffold_3285	66.9154	78014	0.0000	100.0000	78014	704	633	0.4133	66	8.08
scaffold_3296	474.8610	77357	0.0000	100.0000	77357	5744	5579	0.4455	73	1293.22
scaffold_3307	80.7001	76495	0.0000	100.0000	76495	1040	1002	0.4158	73	32.79
scaffold_3318	81.0889	76210	0.0000	100.0000	76210	895	897	0.3970	80	24.06
scaffold_3329	97.9907	75728	0.0000	100.0000	75728	1226	1130	0.4079	80	57.59
