# BUSCO version is: 5.1.2 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
37028at4751	Duplicated	MCICRS_013395-T1	686.9	605	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37028at4751	Duplicated	MCICRS_006205-T1	685.4	605	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37028at4751	Duplicated	MCICRS_026515-T1	668.3	605	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37028at4751	Duplicated	MCICRS_003734-T1	656.1	544	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37573at4751	Complete	MCICRS_010912-T1	765.5	469	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37642at4751	Duplicated	MCICRS_013486-T1	138.3	308	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
37642at4751	Duplicated	MCICRS_000147-T1	125.7	273	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Complete	MCICRS_029834-T1	228.7	460	https://www.orthodb.org/v10?query=38031at4751	Cap binding protein
38184at4751	Complete	MCICRS_020459-T1	511.1	544	https://www.orthodb.org/v10?query=38184at4751	AP-3 complex subunit delta
39833at4751	Complete	MCICRS_022544-T1	342.1	491	https://www.orthodb.org/v10?query=39833at4751	WD40-repeat-containing domain
43842at4751	Complete	MCICRS_015339-T1	137.9	497	https://www.orthodb.org/v10?query=43842at4751	Armadillo-type fold
46090at4751	Complete	MCICRS_011878-T1	306.1	526	https://www.orthodb.org/v10?query=46090at4751	ARM repeat-containing protein
46098at4751	Duplicated	MCICRS_028251-T1	482.1	722	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46098at4751	Duplicated	MCICRS_013642-T1	471.1	722	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46119at4751	Missing
46666at4751	Complete	MCICRS_030142-T1	721.3	849	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Complete	MCICRS_023423-T1	612.1	732	https://www.orthodb.org/v10?query=46752at4751	GPI ethanolamine phosphate transferase 3
46918at4751	Complete	MCICRS_025921-T1	375.1	408	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Complete	MCICRS_009861-T1	597.2	646	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
48708at4751	Complete	MCICRS_029970-T1	1102.7	839	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
49476at4751	Complete	MCICRS_014105-T1	541.2	470	https://www.orthodb.org/v10?query=49476at4751	Dynamin, GTPase domain
49967at4751	Complete	MCICRS_020254-T1	626.9	555	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
50786at4751	Missing
50835at4751	Complete	MCICRS_010662-T1	839.9	639	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Missing
52909at4751	Fragmented	MCICRS_026107-T1	479.3	375	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Complete	MCICRS_020891-T1	678.5	794	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Complete	MCICRS_009281-T1	811.1	658	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Fragmented	MCICRS_000805-T1	251.6	311	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Missing
56432at4751	Complete	MCICRS_029322-T1	204.2	532	https://www.orthodb.org/v10?query=56432at4751	putative exocyst complex component sec8
56729at4751	Missing
57081at4751	Missing
58127at4751	Complete	MCICRS_014075-T1	216.2	661	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Complete	MCICRS_012899-T1	635.9	609	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Complete	MCICRS_027353-T1	221.0	333	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61438at4751	Complete	MCICRS_027236-T1	439.7	495	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Complete	MCICRS_028134-T1	79.4	321	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
62846at4751	Complete	MCICRS_022637-T1	303.1	363	https://www.orthodb.org/v10?query=62846at4751	Ribosome biogenesis protein tsr1
63635at4751	Complete	MCICRS_010956-T1	685.5	664	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63838at4751	Complete	MCICRS_011036-T1	263.2	329	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Complete	MCICRS_019304-T1	554.9	519	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	MCICRS_009530-T1	752.7	520	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Missing
65499at4751	Complete	MCICRS_012057-T1	521.4	498	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
66151at4751	Fragmented	MCICRS_029837-T1	289.1	392	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Missing
67399at4751	Complete	MCICRS_021046-T1	570.4	480	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Complete	MCICRS_016700-T1	248.4	381	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Complete	MCICRS_015113-T1	949.8	792	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Missing
71039at4751	Complete	MCICRS_028712-T1	898.3	696	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Complete	MCICRS_014039-T1	665.2	639	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Complete	MCICRS_021040-T1	522.8	481	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	MCICRS_023644-T1	478.7	366	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Missing
75033at4751	Missing
75456at4751	Fragmented	MCICRS_014185-T1	66.9	148	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Complete	MCICRS_030337-T1	565.3	536	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75709at4751	Fragmented	MCICRS_021411-T1	555.1	413	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Complete	MCICRS_024061-T1	578.6	494	https://www.orthodb.org/v10?query=75976at4751	Calcium permease family membrane transporter
76196at4751	Duplicated	MCICRS_005875-T1	325.9	348	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76196at4751	Duplicated	MCICRS_023673-T1	278.6	305	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Complete	MCICRS_022078-T1	787.0	520	https://www.orthodb.org/v10?query=76893at4751	ATPase, AAA-type, conserved site
76975at4751	Fragmented	MCICRS_010929-T1	206.6	351	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Complete	MCICRS_008368-T1	552.8	435	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78665at4751	Complete	MCICRS_026024-T1	256.4	398	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
79262at4751	Duplicated	MCICRS_006770-T1	577.6	480	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79262at4751	Duplicated	MCICRS_017798-T1	577.1	486	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79262at4751	Duplicated	MCICRS_021449-T1	575.3	486	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79262at4751	Duplicated	MCICRS_021975-T1	571.6	445	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Missing
79797at4751	Complete	MCICRS_020370-T1	392.9	638	https://www.orthodb.org/v10?query=79797at4751	WD40-repeat-containing domain
79988at4751	Complete	MCICRS_030243-T1	83.4	202	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Complete	MCICRS_017321-T1	767.6	441	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Missing
81687at4751	Complete	MCICRS_003002-T1	596.1	446	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Fragmented	MCICRS_017536-T1	186.5	397	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Duplicated	MCICRS_008381-T1	207.8	214	https://www.orthodb.org/v10?query=84829at4751	DUF747-domain-containing protein
84829at4751	Duplicated	MCICRS_029051-T1	207.8	214	https://www.orthodb.org/v10?query=84829at4751	DUF747-domain-containing protein
85793at4751	Missing
86293at4751	Duplicated	MCICRS_005651-T1	124.9	311	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
86293at4751	Duplicated	MCICRS_000850-T1	121.6	310	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
86293at4751	Duplicated	MCICRS_013717-T1	119.6	335	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
86293at4751	Duplicated	MCICRS_018865-T1	117.1	396	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
86293at4751	Duplicated	MCICRS_019349-T1	108.8	316	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
86293at4751	Duplicated	MCICRS_006949-T1	108.6	281	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
87251at4751	Duplicated	MCICRS_015431-T1	590.9	806	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87251at4751	Duplicated	MCICRS_028385-T1	577.5	806	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Duplicated	MCICRS_029005-T1	851.7	441	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
87313at4751	Duplicated	MCICRS_029006-T1	851.7	441	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Complete	MCICRS_028401-T1	117.0	174	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Complete	MCICRS_020313-T1	188.4	327	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
92267at4751	Complete	MCICRS_013929-T1	477.0	413	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Complete	MCICRS_027544-T1	237.1	478	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	MCICRS_019090-T1	373.5	421	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Complete	MCICRS_023886-T1	791.3	516	https://www.orthodb.org/v10?query=94628at4751	DNA helicase
95253at4751	Missing
96633at4751	Complete	MCICRS_028539-T1	370.5	578	https://www.orthodb.org/v10?query=96633at4751	Cleavage and polyadenylation specificity factor subunit 2
97141at4751	Missing
98519at4751	Complete	MCICRS_026041-T1	74.0	307	https://www.orthodb.org/v10?query=98519at4751	Symplekin/Pta1
98733at4751	Complete	MCICRS_029972-T1	779.5	508	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Missing
100957at4751	Complete	MCICRS_029067-T1	363.3	615	https://www.orthodb.org/v10?query=100957at4751	ARM repeat-containing protein
101133at4751	Complete	MCICRS_018882-T1	424.6	377	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Complete	MCICRS_023133-T1	563.4	548	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Complete	MCICRS_027400-T1	749.7	672	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Complete	MCICRS_021983-T1	316.3	355	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Duplicated	MCICRS_025955-T1	312.6	423	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104173at4751	Duplicated	MCICRS_023959-T1	311.7	451	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104415at4751	Missing
105401at4751	Complete	MCICRS_025289-T1	898.7	535	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Complete	MCICRS_013625-T1	446.6	742	https://www.orthodb.org/v10?query=106281at4751	endosomal peripheral membrane protein
107136at4751	Complete	MCICRS_027603-T1	669.8	558	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Duplicated	MCICRS_006159-T1	581.4	405	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
107464at4751	Duplicated	MCICRS_022566-T1	539.8	389	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
107464at4751	Duplicated	MCICRS_026637-T1	512.3	406	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Complete	MCICRS_030290-T1	320.4	393	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Duplicated	MCICRS_001267-T1	88.0	253	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111022at4751	Duplicated	MCICRS_008175-T1	84.9	255	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111022at4751	Duplicated	MCICRS_026376-T1	83.9	252	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111022at4751	Duplicated	MCICRS_003342-T1	82.7	254	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111189at4751	Complete	MCICRS_010619-T1	625.2	563	https://www.orthodb.org/v10?query=111189at4751	ATP-dependent RNA helicase DBP10
112646at4751	Complete	MCICRS_015673-T1	42.5	226	https://www.orthodb.org/v10?query=112646at4751	oligomeric Golgi complex subunit 6
112937at4751	Complete	MCICRS_024311-T1	425.5	408	https://www.orthodb.org/v10?query=112937at4751	P-loop containing nucleoside triphosphate hydrolase protein
115993at4751	Duplicated	MCICRS_023581-T1	528.2	421	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
115993at4751	Duplicated	MCICRS_023390-T1	482.7	459	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Duplicated	MCICRS_025646-T1	649.1	451	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
117017at4751	Duplicated	MCICRS_025647-T1	604.5	451	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Missing
118701at4751	Fragmented	MCICRS_027629-T1	539.1	412	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Complete	MCICRS_010056-T1	207.5	364	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Complete	MCICRS_019692-T1	347.4	440	https://www.orthodb.org/v10?query=122507at4751	WD40-repeat-containing domain
122824at4751	Missing
123228at4751	Missing
123277at4751	Missing
123494at4751	Missing
125400at4751	Missing
125935at4751	Complete	MCICRS_012771-T1	443.8	396	https://www.orthodb.org/v10?query=125935at4751	tRNA-dihydrouridine(47) synthase 
126037at4751	Missing
126249at4751	Missing
126256at4751	Missing
126519at4751	Complete	MCICRS_027435-T1	552.6	426	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Fragmented	MCICRS_030162-T1	310.9	276	https://www.orthodb.org/v10?query=127140at4751	Protein arginine N-methyltransferase
129160at4751	Complete	MCICRS_025819-T1	664.8	441	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Fragmented	MCICRS_030115-T1	288.7	436	https://www.orthodb.org/v10?query=129326at4751	Putative nucleolar complex protein 14
129520at4751	Complete	MCICRS_018407-T1	418.0	381	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Missing
130930at4751	Complete	MCICRS_028444-T1	259.3	1256	https://www.orthodb.org/v10?query=130930at4751	Nucleoporin Nup186/Nup192/Nup205
130976at4751	Missing
133954at4751	Missing
135184at4751	Fragmented	MCICRS_013935-T1	184.5	188	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Complete	MCICRS_029236-T1	366.8	333	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
137963at4751	Complete	MCICRS_014077-T1	686.0	427	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
138484at4751	Complete	MCICRS_022152-T1	150.5	323	https://www.orthodb.org/v10?query=138484at4751	DNA polymerase epsilon subunit
138695at4751	Complete	MCICRS_011764-T1	691.7	456	https://www.orthodb.org/v10?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Duplicated	MCICRS_004736-T1	426.0	386	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138697at4751	Duplicated	MCICRS_002444-T1	424.1	382	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138833at4751	Complete	MCICRS_017324-T1	555.1	439	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
141273at4751	Complete	MCICRS_011742-T1	164.1	227	https://www.orthodb.org/v10?query=141273at4751	methionine-tRNA ligase
142357at4751	Missing
142965at4751	Complete	MCICRS_030087-T1	148.3	211	https://www.orthodb.org/v10?query=142965at4751	GPI transamidase component GPI16
143414at4751	Fragmented	MCICRS_028123-T1	192.2	241	https://www.orthodb.org/v10?query=143414at4751	Transcription factor 25
145178at4751	Fragmented	MCICRS_029364-T1	62.2	184	https://www.orthodb.org/v10?query=145178at4751	Topoisomerase 1-associated factor 1
145378at4751	Missing
145524at4751	Fragmented	MCICRS_010643-T1	368.6	231	https://www.orthodb.org/v10?query=145524at4751	Nuclear elongation and deformation protein 1
147028at4751	Complete	MCICRS_027306-T1	272.9	290	https://www.orthodb.org/v10?query=147028at4751	WD40-repeat-containing domain
148293at4751	Complete	MCICRS_022881-T1	779.7	406	https://www.orthodb.org/v10?query=148293at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
150469at4751	Complete	MCICRS_022886-T1	492.3	368	https://www.orthodb.org/v10?query=150469at4751	T-complex protein 1 subunit beta
153083at4751	Complete	MCICRS_019385-T1	451.9	496	https://www.orthodb.org/v10?query=153083at4751	Ubiquitin carboxyl-terminal hydrolase
154126at4751	Missing
156073at4751	Missing
160044at4751	Missing
160875at4751	Complete	MCICRS_012348-T1	411.4	375	https://www.orthodb.org/v10?query=160875at4751	RNA helicase
160940at4751	Duplicated	MCICRS_028772-T1	141.9	229	https://www.orthodb.org/v10?query=160940at4751	Phosphoserine aminotransferase
