# BUSCO version is: 5.1.2 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
86293at4751	Duplicated	contig_51361	63020	64372	+	109.7	316	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
86293at4751	Duplicated	contig_51363	168548	169915	+	108.9	280	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
87251at4751	Fragmented	contig_32598	6137	8087	-	482.7	508	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Duplicated	contig_55470	11793	13513	+	849.9	441	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
87313at4751	Duplicated	contig_55470	5572	7292	-	849.9	441	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Complete	contig_46523	8790	11090	-	127.0	192	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Complete	contig_4898	8996	10468	-	177.6	305	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
92267at4751	Complete	contig_2425	5220	7258	+	562.3	437	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Complete	contig_20265	18304	20293	-	255.8	333	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	contig_53063	28070	30077	+	373.9	394	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Complete	contig_12405	1094	3540	-	792.3	516	https://www.orthodb.org/v10?query=94628at4751	DNA helicase
95253at4751	Missing
96633at4751	Complete	contig_8497	5845	8863	-	377.3	545	https://www.orthodb.org/v10?query=96633at4751	Cleavage and polyadenylation specificity factor subunit 2
97141at4751	Missing
98519at4751	Missing
98733at4751	Complete	contig_53128	3477	5836	+	807.6	498	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Complete	contig_19183	51241	53288	+	508.9	409	https://www.orthodb.org/v10?query=98739at4751	Homoaconitase, mitochondrial
100957at4751	Missing
101133at4751	Complete	contig_13390	25403	27111	+	452.7	403	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Complete	contig_49627	7581	9878	+	544.7	512	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Complete	contig_19932	14108	16405	+	761.0	542	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Complete	contig_25346	38022	39314	+	279.8	302	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Fragmented	contig_44052	28159	29434	-	236.0	277	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104415at4751	Missing
105401at4751	Duplicated	contig_46098	167813	169444	-	740.0	542	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
105401at4751	Duplicated	contig_55666	42873	44504	+	738.0	542	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
105401at4751	Duplicated	contig_50842	208991	210628	-	726.2	546	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
105401at4751	Duplicated	contig_47248	64966	66537	+	696.3	521	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
105401at4751	Duplicated	contig_53309	48305	49873	-	654.9	523	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Complete	contig_24469	116452	120155	+	446.4	721	https://www.orthodb.org/v10?query=106281at4751	endosomal peripheral membrane protein
107136at4751	Complete	contig_7391	81769	83596	+	248.5	425	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Duplicated	contig_50842	335018	336622	+	581.6	405	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
107464at4751	Duplicated	contig_51425	602465	604060	+	538.7	408	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Complete	contig_53693	1679	4120	-	307.0	376	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Duplicated	contig_51182	1454535	1455722	-	88.8	254	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111022at4751	Duplicated	contig_51237	31871	33058	-	88.1	254	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111022at4751	Duplicated	scaffold_51190	429944	431098	-	86.0	255	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111022at4751	Duplicated	contig_54903	9133	10308	+	84.0	252	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111189at4751	Complete	contig_6352	109149	111460	-	624.3	508	https://www.orthodb.org/v10?query=111189at4751	ATP-dependent RNA helicase DBP10
112646at4751	Fragmented	contig_21539	15184	15753	+	29.8	131	https://www.orthodb.org/v10?query=112646at4751	oligomeric Golgi complex subunit 6
112937at4751	Missing
115993at4751	Duplicated	contig_35927	37772	39975	-	542.4	479	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
115993at4751	Duplicated	contig_35928	40576	42789	+	528.2	479	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Duplicated	contig_57814	4627	6294	+	648.2	449	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
117017at4751	Duplicated	contig_57814	27752	29197	-	563.4	394	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Missing
118701at4751	Complete	contig_38097	6741	9325	-	702.0	601	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Fragmented	contig_4594	225744	226187	-	258.0	147	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Complete	contig_54790	25072	26853	+	334.9	426	https://www.orthodb.org/v10?query=122507at4751	WD40-repeat-containing domain
122824at4751	Missing
123228at4751	Missing
123277at4751	Missing
123494at4751	Missing
125400at4751	Missing
125935at4751	Complete	contig_32500	136341	137457	+	430.6	321	https://www.orthodb.org/v10?query=125935at4751	tRNA-dihydrouridine(47) synthase 
126037at4751	Missing
126249at4751	Complete	contig_37540	44302	46766	+	507.8	533	https://www.orthodb.org/v10?query=126249at4751	Multiple RNA-binding domain-containing protein 1
126256at4751	Missing
126519at4751	Complete	contig_39008	11862	13758	-	541.2	425	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Complete	contig_49077	3802	5507	-	320.9	355	https://www.orthodb.org/v10?query=127140at4751	Protein arginine N-methyltransferase
129160at4751	Complete	contig_57462	12049	14074	-	660.8	441	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Complete	contig_55169	4295	7337	+	455.5	616	https://www.orthodb.org/v10?query=129326at4751	Putative nucleolar complex protein 14
129520at4751	Complete	contig_28502	80458	82370	+	542.5	409	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Missing
130930at4751	Missing
130976at4751	Missing
133954at4751	Missing
135184at4751	Complete	contig_7451	50170	52094	-	190.7	210	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Complete	contig_40776	9181	10907	+	305.1	355	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
137963at4751	Duplicated	contig_23911	13727	15300	+	672.0	410	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
137963at4751	Duplicated	contig_58142	5998	7703	+	574.3	422	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
138484at4751	Fragmented	contig_2923	37302	38653	+	108.4	215	https://www.orthodb.org/v10?query=138484at4751	DNA polymerase epsilon subunit
138695at4751	Fragmented	contig_9360	169658	171734	+	654.2	413	https://www.orthodb.org/v10?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Duplicated	contig_46098	188905	190284	-	425.4	385	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138697at4751	Duplicated	contig_12570	445499	446911	-	425.0	382	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138833at4751	Complete	contig_40876	88792	90814	+	538.0	426	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
