# BUSCO version is: 5.1.2 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
50835at4751	Duplicated	contig_20918	356114	359613	-	792.3	656	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
50835at4751	Duplicated	contig_3202	157971	160860	-	722.3	615	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Complete	contig_4325	126180	128629	-	491.1	430	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Complete	contig_19419	21074	23649	-	626.6	565	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Fragmented	contig_5608	71945	76425	-	483.4	552	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Complete	contig_13245	422880	425412	+	721.4	556	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Complete	contig_25055	15794	18356	-	338.3	393	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Complete	contig_23660	67017	68798	+	255.9	423	https://www.orthodb.org/v10?query=56395at4751	Spindle pole body component
56432at4751	Fragmented	contig_20089	93781	97085	-	180.3	358	https://www.orthodb.org/v10?query=56432at4751	putative exocyst complex component sec8
56729at4751	Missing
57081at4751	Complete	contig_18606	18463	21761	-	908.9	616	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Complete	contig_6649	178918	182623	-	204.1	597	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Fragmented	contig_34309	27159	29299	+	553.0	507	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Complete	contig_15174	150196	151104	+	175.2	397	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61438at4751	Missing
61857at4751	Missing
62846at4751	Complete	contig_32266	40157	42416	+	311.2	367	https://www.orthodb.org/v10?query=62846at4751	Ribosome biogenesis protein tsr1
63635at4751	Complete	contig_11606	109803	112659	+	507.3	558	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63838at4751	Complete	contig_4639	318039	320167	+	245.7	306	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Complete	contig_1410	160887	164560	-	505.8	510	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	contig_15669	207235	209365	-	809.4	540	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Missing
65499at4751	Complete	contig_5732	58262	60350	-	523.0	474	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
66151at4751	Fragmented	contig_10289	221495	223568	-	407.6	438	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Missing
67399at4751	Complete	contig_22107	6187	9103	+	485.2	480	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Fragmented	contig_18972	43626	46147	-	212.1	283	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Complete	contig_20263	10114	12533	+	801.7	609	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Missing
71039at4751	Missing
71046at4751	Fragmented	contig_4834	50543	53034	-	396.3	447	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Complete	contig_30085	35281	37433	-	513.2	492	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	contig_2563	270414	271908	-	336.6	322	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Complete	contig_7172	133460	136526	-	694.2	634	https://www.orthodb.org/v10?query=73771at4751	WD40-repeat-containing domain
75033at4751	Complete	contig_35876	36264	37770	+	319.4	377	https://www.orthodb.org/v10?query=75033at4751	RNA polymerase I-specific transcription initiation factor RRN3
75456at4751	Missing
75463at4751	Complete	contig_23502	4537	6920	+	626.9	585	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75709at4751	Fragmented	contig_12868	250924	253031	-	680.4	533	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Missing
76196at4751	Duplicated	contig_35446	333142	334264	+	403.9	316	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76196at4751	Duplicated	contig_29112	64966	66042	+	347.5	304	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Missing
76975at4751	Fragmented	contig_21978	11650	13164	-	117.6	188	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Complete	contig_17143	336204	338309	-	572.6	501	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78665at4751	Fragmented	contig_14079	7833	9422	+	265.4	332	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
79262at4751	Duplicated	contig_20898	239852	241506	-	580.2	484	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79262at4751	Duplicated	contig_27973	174296	175945	+	575.4	484	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Complete	contig_19130	67747	69837	-	617.6	425	https://www.orthodb.org/v10?query=79294at4751	Bifunctional purine biosynthesis protein ADE17
79797at4751	Complete	contig_7336	78937	81473	+	427.7	584	https://www.orthodb.org/v10?query=79797at4751	WD40-repeat-containing domain
79988at4751	Missing
81295at4751	Complete	contig_31195	6557	8822	-	746.6	441	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Missing
81687at4751	Complete	contig_3801	245852	247632	-	717.0	474	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Fragmented	contig_28450	48160	48859	-	55.2	155	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Complete	contig_17668	20585	22404	+	220.6	190	https://www.orthodb.org/v10?query=84829at4751	DUF747-domain-containing protein
85793at4751	Missing
86293at4751	Duplicated	contig_30073	246944	248311	-	124.5	311	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
86293at4751	Duplicated	contig_23247	1654382	1655725	+	121.3	310	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
86293at4751	Duplicated	contig_31709	77779	79191	+	118.3	332	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
86293at4751	Duplicated	contig_28200	210660	212004	+	110.8	306	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
86293at4751	Duplicated	contig_28447	109569	110936	+	108.8	280	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
86293at4751	Duplicated	contig_29702	113314	114652	+	107.5	317	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
87251at4751	Fragmented	contig_3341	221213	223518	+	509.0	527	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Complete	contig_13268	95063	96785	-	796.6	424	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Complete	contig_35853	73127	75178	-	130.0	164	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Complete	contig_3512	9917	12800	-	181.2	305	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
92267at4751	Complete	contig_24496	84584	86620	-	561.2	446	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Fragmented	contig_23138	3282	5013	+	191.8	228	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	contig_3755	325793	327801	+	299.2	347	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Complete	contig_16061	1100	3206	-	805.3	516	https://www.orthodb.org/v10?query=94628at4751	DNA helicase
95253at4751	Missing
96633at4751	Complete	contig_5332	17313	20457	-	419.9	606	https://www.orthodb.org/v10?query=96633at4751	Cleavage and polyadenylation specificity factor subunit 2
97141at4751	Missing
98519at4751	Missing
98733at4751	Complete	contig_35247	3474	5833	+	807.6	498	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Missing
100957at4751	Missing
101133at4751	Complete	contig_10779	91669	93356	+	383.3	380	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Fragmented	contig_1515	48170	50042	+	396.9	437	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Complete	contig_6811	47453	49751	-	748.4	543	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Complete	contig_14705	12300	13707	-	291.6	299	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Fragmented	contig_19659	26825	27633	+	222.5	187	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104415at4751	Missing
105401at4751	Duplicated	contig_30170	65691	67322	-	740.0	542	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
105401at4751	Duplicated	contig_23247	2653799	2655430	-	738.0	542	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
105401at4751	Duplicated	contig_35191	79173	80804	-	720.9	542	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
105401at4751	Duplicated	contig_27403	117933	119490	-	676.8	519	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
105401at4751	Duplicated	contig_27902	164085	165653	+	654.9	523	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Complete	contig_13773	7595	13007	+	457.6	948	https://www.orthodb.org/v10?query=106281at4751	endosomal peripheral membrane protein
107136at4751	Complete	contig_8606	6885	8601	+	194.1	444	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Duplicated	contig_28860	18451	20061	-	569.2	407	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
107464at4751	Duplicated	contig_23942	1793159	1794754	-	538.7	408	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
107464at4751	Duplicated	contig_27403	244136	245600	+	514.6	376	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Fragmented	contig_2774	138568	140620	+	281.2	327	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Duplicated	contig_23247	763287	764474	+	88.8	254	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111022at4751	Duplicated	contig_27406	256476	257663	+	88.7	254	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111022at4751	Duplicated	contig_25042	1328516	1329670	-	86.0	255	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111189at4751	Complete	contig_2237	27918	30228	+	607.6	508	https://www.orthodb.org/v10?query=111189at4751	ATP-dependent RNA helicase DBP10
112646at4751	Fragmented	contig_2372	104071	104283	-	28.8	56	https://www.orthodb.org/v10?query=112646at4751	oligomeric Golgi complex subunit 6
112937at4751	Missing
115993at4751	Duplicated	contig_26071	18098	20301	+	492.4	479	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
115993at4751	Duplicated	contig_5164	52682	54894	-	446.2	479	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Complete	contig_35733	252726	254327	+	354.8	441	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Missing
118701at4751	Complete	contig_14220	8062	10650	-	739.1	612	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Fragmented	contig_6164	5832	6270	+	192.7	147	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Duplicated	contig_27242	24466	26143	+	335.0	426	https://www.orthodb.org/v10?query=122507at4751	WD40-repeat-containing domain
122507at4751	Duplicated	contig_27242	49037	50637	-	304.9	425	https://www.orthodb.org/v10?query=122507at4751	WD40-repeat-containing domain
122824at4751	Missing
123228at4751	Complete	contig_35461	45753	48952	+	758.1	671	https://www.orthodb.org/v10?query=123228at4751	Ribosome biogenesis protein BMS1
123277at4751	Missing
123494at4751	Missing
125400at4751	Missing
125935at4751	Complete	contig_21062	47101	48217	-	428.0	321	https://www.orthodb.org/v10?query=125935at4751	tRNA-dihydrouridine(47) synthase 
126037at4751	Missing
126249at4751	Complete	contig_3162	115640	117136	+	477.8	414	https://www.orthodb.org/v10?query=126249at4751	Multiple RNA-binding domain-containing protein 1
126256at4751	Missing
126519at4751	Complete	contig_22346	9578	11472	+	492.5	387	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Complete	contig_24825	3911	5525	-	287.4	331	https://www.orthodb.org/v10?query=127140at4751	Protein arginine N-methyltransferase
129160at4751	Complete	contig_26901	47688	49697	-	660.9	441	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Complete	contig_5428	85887	88930	-	448.8	655	https://www.orthodb.org/v10?query=129326at4751	Putative nucleolar complex protein 14
129520at4751	Complete	contig_28898	84743	86662	+	343.8	346	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Missing
130930at4751	Missing
130976at4751	Complete	contig_9356	21260	22331	-	185.0	302	https://www.orthodb.org/v10?query=130976at4751	DNA polymerase alpha subunit B
133954at4751	Missing
135184at4751	Complete	contig_21967	133680	135403	+	194.5	223	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Complete	contig_15013	7724	9121	+	363.9	324	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
137963at4751	Complete	contig_22271	77833	79409	+	675.4	410	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
138484at4751	Fragmented	contig_23335	33156	34340	-	69.4	162	https://www.orthodb.org/v10?query=138484at4751	DNA polymerase epsilon subunit
138695at4751	Complete	contig_19123	15533	17610	-	731.3	456	https://www.orthodb.org/v10?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Duplicated	contig_30170	86785	88164	-	425.4	385	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138697at4751	Duplicated	contig_29472	283119	284531	+	425.0	382	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138697at4751	Duplicated	contig_31879	2634	4013	+	423.2	383	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138833at4751	Complete	contig_22217	26984	29079	+	529.2	459	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
141273at4751	Complete	contig_27901	97533	99116	-	218.6	275	https://www.orthodb.org/v10?query=141273at4751	methionine-tRNA ligase
142357at4751	Missing
142965at4751	Fragmented	contig_23335	5263	6663	+	139.7	200	https://www.orthodb.org/v10?query=142965at4751	GPI transamidase component GPI16
143414at4751	Missing
145178at4751	Missing
145378at4751	Missing
145524at4751	Fragmented	contig_1780	57033	57670	+	221.9	152	https://www.orthodb.org/v10?query=145524at4751	Nuclear elongation and deformation protein 1
147028at4751	Missing
148293at4751	Missing
150469at4751	Complete	contig_14689	113654	115652	-	396.7	322	https://www.orthodb.org/v10?query=150469at4751	T-complex protein 1 subunit beta
153083at4751	Complete	contig_24854	4200	6036	+	489.0	508	https://www.orthodb.org/v10?query=153083at4751	Ubiquitin carboxyl-terminal hydrolase
154126at4751	Missing
156073at4751	Missing
160044at4751	Complete	contig_11989	84825	86142	+	374.9	347	https://www.orthodb.org/v10?query=160044at4751	Sodium/hydrogen exchanger
160875at4751	Complete	contig_2755	33837	35483	-	409.4	373	https://www.orthodb.org/v10?query=160875at4751	RNA helicase
160940at4751	Duplicated	contig_23247	2226481	2227545	-	150.7	230	https://www.orthodb.org/v10?query=160940at4751	Phosphoserine aminotransferase
160940at4751	Duplicated	contig_31108	191291	192367	-	149.1	230	https://www.orthodb.org/v10?query=160940at4751	Phosphoserine aminotransferase
160940at4751	Duplicated	contig_30075	191808	192884	-	147.4	227	https://www.orthodb.org/v10?query=160940at4751	Phosphoserine aminotransferase
